inning,half,outs,base,scoreDiffHome,weHome
1,bottom,2,0,10,0.9466
1,bottom,2,1,-10,0.0516
1,bottom,2,1,-9,0.0678
1,bottom,2,1,-8,0.0886
1,bottom,2,1,-7,0.115
1,bottom,2,1,-6,0.1479
1,bottom,2,1,-5,0.1883
1,bottom,2,1,-4,0.2367
1,bottom,2,1,-3,0.293
1,bottom,2,1,-2,0.3564
1,bottom,2,1,-1,0.4253
1,bottom,2,1,0,0.4973
1,bottom,2,1,1,0.5693
1,bottom,2,1,2,0.6385
1,bottom,2,1,3,0.7025
1,bottom,2,1,4,0.7593
1,bottom,2,1,5,0.8083
1,bottom,2,1,6,0.8493
1,bottom,2,1,7,0.8828
1,bottom,2,1,8,0.9096
1,bottom,2,1,9,0.9308
1,bottom,2,1,10,0.9473
1,bottom,2,2,-10,0.0524
1,bottom,2,2,-9,0.0688
1,bottom,2,2,-8,0.0898
1,bottom,2,2,-7,0.1165
1,bottom,2,2,-6,0.1498
1,bottom,2,2,-5,0.1906
1,bottom,2,2,-4,0.2394
1,bottom,2,2,-3,0.2961
1,bottom,2,2,-2,0.3599
1,bottom,2,2,-1,0.429
1,bottom,2,2,0,0.501
1,bottom,2,2,1,0.573
1,bottom,2,2,2,0.642
1,bottom,2,2,3,0.7056
1,bottom,2,2,4,0.7621
1,bottom,2,2,5,0.8106
1,bottom,2,2,6,0.8512
1,bottom,2,2,7,0.8843
1,bottom,2,2,8,0.9108
1,bottom,2,2,9,0.9318
1,bottom,2,2,10,0.948
1,bottom,2,3,-10,0.053
1,bottom,2,3,-9,0.0696
1,bottom,2,3,-8,0.0909
1,bottom,2,3,-7,0.1178
1,bottom,2,3,-6,0.1515
1,bottom,2,3,-5,0.1926
1,bottom,2,3,-4,0.2418
1,bottom,2,3,-3,0.2988
1,bottom,2,3,-2,0.3629
1,bottom,2,3,-1,0.4322
1,bottom,2,3,0,0.5042
1,bottom,2,3,1,0.5762
1,bottom,2,3,2,0.645
1,bottom,2,3,3,0.7083
1,bottom,2,3,4,0.7644
1,bottom,2,3,5,0.8126
1,bottom,2,3,6,0.8528
1,bottom,2,3,7,0.8856
1,bottom,2,3,8,0.9119
1,bottom,2,3,9,0.9326
1,bottom,2,3,10,0.9487
1,bottom,2,4,-10,0.053
1,bottom,2,4,-9,0.0696
1,bottom,2,4,-8,0.0909
1,bottom,2,4,-7,0.1178
1,bottom,2,4,-6,0.1515
1,bottom,2,4,-5,0.1926
1,bottom,2,4,-4,0.2418
1,bottom,2,4,-3,0.2988
1,bottom,2,4,-2,0.3629
1,bottom,2,4,-1,0.4322
1,bottom,2,4,0,0.5042
1,bottom,2,4,1,0.5762
1,bottom,2,4,2,0.645
1,bottom,2,4,3,0.7083
1,bottom,2,4,4,0.7644
1,bottom,2,4,5,0.8126
1,bottom,2,4,6,0.8528
1,bottom,2,4,7,0.8856
1,bottom,2,4,8,0.9119
1,bottom,2,4,9,0.9326
1,bottom,2,4,10,0.9487
1,bottom,2,5,-10,0.0537
1,bottom,2,5,-9,0.0704
1,bottom,2,5,-8,0.092
1,bottom,2,5,-7,0.1192
1,bottom,2,5,-6,0.1532
1,bottom,2,5,-5,0.1947
1,bottom,2,5,-4,0.2442
1,bottom,2,5,-3,0.3015
1,bottom,2,5,-2,0.3659
1,bottom,2,5,-1,0.4354
1,bottom,2,5,0,0.5075
1,bottom,2,5,1,0.5793
1,bottom,2,5,2,0.6479
1,bottom,2,5,3,0.7109
1,bottom,2,5,4,0.7667
1,bottom,2,5,5,0.8146
1,bottom,2,5,6,0.8545
1,bottom,2,5,7,0.887
1,bottom,2,5,8,0.9129
1,bottom,2,5,9,0.9334
1,bottom,2,5,10,0.9493
1,bottom,2,6,-10,0.0544
1,bottom,2,6,-9,0.0714
1,bottom,2,6,-8,0.0932
1,bottom,2,6,-7,0.1208
1,bottom,2,6,-6,0.1551
1,bottom,2,6,-5,0.197
1,bottom,2,6,-4,0.2469
1,bottom,2,6,-3,0.3047
1,bottom,2,6,-2,0.3694
1,bottom,2,6,-1,0.4391
1,bottom,2,6,0,0.5112
1,bottom,2,6,1,0.583
1,bottom,2,6,2,0.6514
1,bottom,2,6,3,0.714
1,bottom,2,6,4,0.7694
1,bottom,2,6,5,0.8168
1,bottom,2,6,6,0.8563
1,bottom,2,6,7,0.8884
1,bottom,2,6,8,0.9141
1,bottom,2,6,9,0.9343
1,bottom,2,6,10,0.95
1,bottom,2,7,-10,0.0551
1,bottom,2,7,-9,0.0723
1,bottom,2,7,-8,0.0943
1,bottom,2,7,-7,0.1222
1,bottom,2,7,-6,0.1568
1,bottom,2,7,-5,0.1991
1,bottom,2,7,-4,0.2494
1,bottom,2,7,-3,0.3075
1,bottom,2,7,-2,0.3724
1,bottom,2,7,-1,0.4423
1,bottom,2,7,0,0.5145
1,bottom,2,7,1,0.5861
1,bottom,2,7,2,0.6543
1,bottom,2,7,3,0.7167
1,bottom,2,7,4,0.7717
1,bottom,2,7,5,0.8188
1,bottom,2,7,6,0.8579
1,bottom,2,7,7,0.8897
1,bottom,2,7,8,0.9151
1,bottom,2,7,9,0.9351
1,bottom,2,7,10,0.9506
2,top,0,0,-10,0.0317
2,top,0,0,-9,0.044
2,top,0,0,-8,0.0608
2,top,0,0,-7,0.0834
2,top,0,0,-6,0.1134
2,top,0,0,-5,0.1524
2,top,0,0,-4,0.2018
2,top,0,0,-3,0.2623
2,top,0,0,-2,0.3333
2,top,0,0,-1,0.4127
2,top,0,0,0,0.497
2,top,0,0,1,0.5815
2,top,0,0,2,0.6614
2,top,0,0,3,0.7331
2,top,0,0,4,0.7943
2,top,0,0,5,0.8445
2,top,0,0,6,0.8842
2,top,0,0,7,0.9148
2,top,0,0,8,0.9378
2,top,0,0,9,0.955
2,top,0,0,10,0.9676
2,top,0,1,-10,0.0321
2,top,0,1,-9,0.0445
2,top,0,1,-8,0.0615
2,top,0,1,-7,0.0844
2,top,0,1,-6,0.1147
2,top,0,1,-5,0.1541
2,top,0,1,-4,0.2039
2,top,0,1,-3,0.2648
2,top,0,1,-2,0.3361
2,top,0,1,-1,0.4159
2,top,0,1,0,0.5002
2,top,0,1,1,0.5846
2,top,0,1,2,0.6643
2,top,0,1,3,0.7356
2,top,0,1,4,0.7964
2,top,0,1,5,0.8462
2,top,0,1,6,0.8855
2,top,0,1,7,0.9158
2,top,0,1,8,0.9386
2,top,0,1,9,0.9555
2,top,0,1,10,0.968
2,top,0,2,-10,0.0326
2,top,0,2,-9,0.0452
2,top,0,2,-8,0.0624
2,top,0,2,-7,0.0855
2,top,0,2,-6,0.1162
2,top,0,2,-5,0.1561
2,top,0,2,-4,0.2064
2,top,0,2,-3,0.2677
2,top,0,2,-2,0.3395
2,top,0,2,-1,0.4195
2,top,0,2,0,0.504
2,top,0,2,1,0.5883
2,top,0,2,2,0.6676
2,top,0,2,3,0.7385
2,top,0,2,4,0.7988
2,top,0,2,5,0.8481
2,top,0,2,6,0.887
2,top,0,2,7,0.9169
2,top,0,2,8,0.9395
2,top,0,2,9,0.9562
2,top,0,2,10,0.9684
2,top,0,3,-10,0.033
2,top,0,3,-9,0.0457
2,top,0,3,-8,0.0632
2,top,0,3,-7,0.0866
2,top,0,3,-6,0.1176
2,top,0,3,-5,0.1578
2,top,0,3,-4,0.2085
2,top,0,3,-3,0.2703
2,top,0,3,-2,0.3424
2,top,0,3,-1,0.4227
2,top,0,3,0,0.5072
2,top,0,3,1,0.5914
2,top,0,3,2,0.6705
2,top,0,3,3,0.741
2,top,0,3,4,0.8009
2,top,0,3,5,0.8498
2,top,0,3,6,0.8883
2,top,0,3,7,0.9179
2,top,0,3,8,0.9402
2,top,0,3,9,0.9567
2,top,0,3,10,0.9688
2,top,0,4,-10,0.033
2,top,0,4,-9,0.0457
2,top,0,4,-8,0.0632
2,top,0,4,-7,0.0866
2,top,0,4,-6,0.1176
2,top,0,4,-5,0.1578
2,top,0,4,-4,0.2085
2,top,0,4,-3,0.2703
2,top,0,4,-2,0.3424
2,top,0,4,-1,0.4227
2,top,0,4,0,0.5072
2,top,0,4,1,0.5914
2,top,0,4,2,0.6705
2,top,0,4,3,0.741
2,top,0,4,4,0.8009
2,top,0,4,5,0.8498
2,top,0,4,6,0.8883
2,top,0,4,7,0.9179
2,top,0,4,8,0.9402
2,top,0,4,9,0.9567
2,top,0,4,10,0.9688
2,top,0,5,-10,0.0334
2,top,0,5,-9,0.0463
2,top,0,5,-8,0.0639
2,top,0,5,-7,0.0876
2,top,0,5,-6,0.1189
2,top,0,5,-5,0.1595
2,top,0,5,-4,0.2107
2,top,0,5,-3,0.2728
2,top,0,5,-2,0.3454
2,top,0,5,-1,0.4259
2,top,0,5,0,0.5105
2,top,0,5,1,0.5945
2,top,0,5,2,0.6734
2,top,0,5,3,0.7435
2,top,0,5,4,0.803
2,top,0,5,5,0.8514
2,top,0,5,6,0.8896
2,top,0,5,7,0.9189
2,top,0,5,8,0.9409
2,top,0,5,9,0.9573
2,top,0,5,10,0.9692
2,top,0,6,-10,0.0339
2,top,0,6,-9,0.047
2,top,0,6,-8,0.0648
2,top,0,6,-7,0.0888
2,top,0,6,-6,0.1205
2,top,0,6,-5,0.1615
2,top,0,6,-4,0.2132
2,top,0,6,-3,0.2758
2,top,0,6,-2,0.3488
2,top,0,6,-1,0.4295
2,top,0,6,0,0.5142
2,top,0,6,1,0.5981
2,top,0,6,2,0.6767
2,top,0,6,3,0.7464
2,top,0,6,4,0.8053
2,top,0,6,5,0.8533
2,top,0,6,6,0.891
2,top,0,6,7,0.92
2,top,0,6,8,0.9418
2,top,0,6,9,0.9579
2,top,0,6,10,0.9697
2,top,0,7,-10,0.0343
2,top,0,7,-9,0.0476
2,top,0,7,-8,0.0656
2,top,0,7,-7,0.0899
2,top,0,7,-6,0.1219
2,top,0,7,-5,0.1633
2,top,0,7,-4,0.2153
2,top,0,7,-3,0.2784
2,top,0,7,-2,0.3517
2,top,0,7,-1,0.4327
2,top,0,7,0,0.5175
2,top,0,7,1,0.6013
2,top,0,7,2,0.6795
2,top,0,7,3,0.7488
2,top,0,7,4,0.8074
2,top,0,7,5,0.8549
2,top,0,7,6,0.8923
2,top,0,7,7,0.9209
2,top,0,7,8,0.9425
2,top,0,7,9,0.9584
2,top,0,7,10,0.97
2,top,1,0,-10,0.0311
2,top,1,0,-9,0.0432
2,top,1,0,-8,0.0597
2,top,1,0,-7,0.082
2,top,1,0,-6,0.1116
2,top,1,0,-5,0.1501
2,top,1,0,-4,0.1989
2,top,1,0,-3,0.2588
2,top,1,0,-2,0.3293
2,top,1,0,-1,0.4084
2,top,1,0,0,0.4925
2,top,1,0,1,0.5771
2,top,1,0,2,0.6573
2,top,1,0,3,0.7295
2,top,1,0,4,0.7913
2,top,1,0,5,0.8421
2,top,1,0,6,0.8823
2,top,1,0,7,0.9134
2,top,1,0,8,0.9368
2,top,1,0,9,0.9542
2,top,1,0,10,0.967
2,top,1,1,-10,0.0315
2,top,1,1,-9,0.0438
2,top,1,1,-8,0.0605
2,top,1,1,-7,0.083
2,top,1,1,-6,0.1129
2,top,1,1,-5,0.1518
2,top,1,1,-4,0.201
2,top,1,1,-3,0.2613
2,top,1,1,-2,0.3321
2,top,1,1,-1,0.4115
2,top,1,1,0,0.4958
2,top,1,1,1,0.5802
2,top,1,1,2,0.6603
2,top,1,1,3,0.7321
2,top,1,1,4,0.7935
2,top,1,1,5,0.8438
2,top,1,1,6,0.8837
2,top,1,1,7,0.9144
2,top,1,1,8,0.9376
2,top,1,1,9,0.9548
2,top,1,1,10,0.9674
2,top,1,2,-10,0.032
2,top,1,2,-9,0.0444
2,top,1,2,-8,0.0613
2,top,1,2,-7,0.0842
2,top,1,2,-6,0.1144
2,top,1,2,-5,0.1537
2,top,1,2,-4,0.2034
2,top,1,2,-3,0.2642
2,top,1,2,-2,0.3355
2,top,1,2,-1,0.4151
2,top,1,2,0,0.4995
2,top,1,2,1,0.5839
2,top,1,2,2,0.6636
2,top,1,2,3,0.735
2,top,1,2,4,0.7959
2,top,1,2,5,0.8458
2,top,1,2,6,0.8852
2,top,1,2,7,0.9155
2,top,1,2,8,0.9384
2,top,1,2,9,0.9554
2,top,1,2,10,0.9679
2,top,1,3,-10,0.0324
2,top,1,3,-9,0.045
2,top,1,3,-8,0.0621
2,top,1,3,-7,0.0852
2,top,1,3,-6,0.1157
2,top,1,3,-5,0.1554
2,top,1,3,-4,0.2055
2,top,1,3,-3,0.2667
2,top,1,3,-2,0.3384
2,top,1,3,-1,0.4183
2,top,1,3,0,0.5027
2,top,1,3,1,0.587
2,top,1,3,2,0.6665
2,top,1,3,3,0.7375
2,top,1,3,4,0.798
2,top,1,3,5,0.8475
2,top,1,3,6,0.8865
2,top,1,3,7,0.9165
2,top,1,3,8,0.9392
2,top,1,3,9,0.956
2,top,1,3,10,0.9683
2,top,1,4,-10,0.0324
2,top,1,4,-9,0.045
2,top,1,4,-8,0.0621
2,top,1,4,-7,0.0852
2,top,1,4,-6,0.1157
2,top,1,4,-5,0.1554
2,top,1,4,-4,0.2055
2,top,1,4,-3,0.2667
2,top,1,4,-2,0.3384
2,top,1,4,-1,0.4183
2,top,1,4,0,0.5027
2,top,1,4,1,0.587
2,top,1,4,2,0.6665
2,top,1,4,3,0.7375
2,top,1,4,4,0.798
2,top,1,4,5,0.8475
2,top,1,4,6,0.8865
2,top,1,4,7,0.9165
2,top,1,4,8,0.9392
2,top,1,4,9,0.956
2,top,1,4,10,0.9683
2,top,1,5,-10,0.0328
2,top,1,5,-9,0.0455
2,top,1,5,-8,0.0629
2,top,1,5,-7,0.0862
2,top,1,5,-6,0.1171
2,top,1,5,-5,0.1571
2,top,1,5,-4,0.2077
2,top,1,5,-3,0.2693
2,top,1,5,-2,0.3413
2,top,1,5,-1,0.4215
2,top,1,5,0,0.506
2,top,1,5,1,0.5902
2,top,1,5,2,0.6694
2,top,1,5,3,0.7401
2,top,1,5,4,0.8001
2,top,1,5,5,0.8491
2,top,1,5,6,0.8878
2,top,1,5,7,0.9175
2,top,1,5,8,0.9399
2,top,1,5,9,0.9565
2,top,1,5,10,0.9687
2,top,1,6,-10,0.0333
2,top,1,6,-9,0.0462
2,top,1,6,-8,0.0637
2,top,1,6,-7,0.0874
2,top,1,6,-6,0.1186
2,top,1,6,-5,0.1591
2,top,1,6,-4,0.2102
2,top,1,6,-3,0.2722
2,top,1,6,-2,0.3447
2,top,1,6,-1,0.4251
2,top,1,6,0,0.5097
2,top,1,6,1,0.5938
2,top,1,6,2,0.6727
2,top,1,6,3,0.7429
2,top,1,6,4,0.8025
2,top,1,6,5,0.851
2,top,1,6,6,0.8893
2,top,1,6,7,0.9187
2,top,1,6,8,0.9408
2,top,1,6,9,0.9571
2,top,1,6,10,0.9691
2,top,1,7,-10,0.0337
2,top,1,7,-9,0.0468
2,top,1,7,-8,0.0645
2,top,1,7,-7,0.0884
2,top,1,7,-6,0.12
2,top,1,7,-5,0.1609
2,top,1,7,-4,0.2123
2,top,1,7,-3,0.2748
2,top,1,7,-2,0.3476
2,top,1,7,-1,0.4283
2,top,1,7,0,0.513
2,top,1,7,1,0.5969
2,top,1,7,2,0.6756
2,top,1,7,3,0.7454
2,top,1,7,4,0.8046
2,top,1,7,5,0.8527
2,top,1,7,6,0.8906
2,top,1,7,7,0.9196
2,top,1,7,8,0.9415
2,top,1,7,9,0.9577
2,top,1,7,10,0.9695
2,top,2,0,-10,0.0306
2,top,2,0,-9,0.0425
2,top,2,0,-8,0.0587
2,top,2,0,-7,0.0807
2,top,2,0,-6,0.1098
2,top,2,0,-5,0.1478
2,top,2,0,-4,0.1961
2,top,2,0,-3,0.2554
2,top,2,0,-2,0.3253
2,top,2,0,-1,0.404
2,top,2,0,0,0.488
2,top,2,0,1,0.5727
2,top,2,0,2,0.6533
2,top,2,0,3,0.726
2,top,2,0,4,0.7883
2,top,2,0,5,0.8397
2,top,2,0,6,0.8804
2,top,2,0,7,0.9119
2,top,2,0,8,0.9357
2,top,2,0,9,0.9534
2,top,2,0,10,0.9664
2,top,2,1,-10,0.031
2,top,2,1,-9,0.043
2,top,2,1,-8,0.0595
2,top,2,1,-7,0.0816
2,top,2,1,-6,0.1111
2,top,2,1,-5,0.1495
2,top,2,1,-4,0.1981
2,top,2,1,-3,0.2578
2,top,2,1,-2,0.3282
2,top,2,1,-1,0.4072
2,top,2,1,0,0.4913
2,top,2,1,1,0.5758
2,top,2,1,2,0.6562
2,top,2,1,3,0.7285
2,top,2,1,4,0.7905
2,top,2,1,5,0.8414
2,top,2,1,6,0.8818
2,top,2,1,7,0.913
2,top,2,1,8,0.9365
2,top,2,1,9,0.954
2,top,2,1,10,0.9668
2,top,2,2,-10,0.0314
2,top,2,2,-9,0.0437
2,top,2,2,-8,0.0603
2,top,2,2,-7,0.0828
2,top,2,2,-6,0.1126
2,top,2,2,-5,0.1514
2,top,2,2,-4,0.2005
2,top,2,2,-3,0.2607
2,top,2,2,-2,0.3315
2,top,2,2,-1,0.4108
2,top,2,2,0,0.495
2,top,2,2,1,0.5795
2,top,2,2,2,0.6596
2,top,2,2,3,0.7315
2,top,2,2,4,0.793
2,top,2,2,5,0.8434
2,top,2,2,6,0.8833
2,top,2,2,7,0.9141
2,top,2,2,8,0.9374
2,top,2,2,9,0.9546
2,top,2,2,10,0.9673
2,top,2,3,-10,0.0318
2,top,2,3,-9,0.0442
2,top,2,3,-8,0.0611
2,top,2,3,-7,0.0838
2,top,2,3,-6,0.1139
2,top,2,3,-5,0.1531
2,top,2,3,-4,0.2026
2,top,2,3,-3,0.2632
2,top,2,3,-2,0.3344
2,top,2,3,-1,0.4139
2,top,2,3,0,0.4983
2,top,2,3,1,0.5827
2,top,2,3,2,0.6625
2,top,2,3,3,0.734
2,top,2,3,4,0.7951
2,top,2,3,5,0.8451
2,top,2,3,6,0.8847
2,top,2,3,7,0.9152
2,top,2,3,8,0.9381
2,top,2,3,9,0.9552
2,top,2,3,10,0.9677
2,top,2,4,-10,0.0318
2,top,2,4,-9,0.0442
2,top,2,4,-8,0.0611
2,top,2,4,-7,0.0838
2,top,2,4,-6,0.1139
2,top,2,4,-5,0.1531
2,top,2,4,-4,0.2026
2,top,2,4,-3,0.2632
2,top,2,4,-2,0.3344
2,top,2,4,-1,0.4139
2,top,2,4,0,0.4983
2,top,2,4,1,0.5827
2,top,2,4,2,0.6625
2,top,2,4,3,0.734
2,top,2,4,4,0.7951
2,top,2,4,5,0.8451
2,top,2,4,6,0.8847
2,top,2,4,7,0.9152
2,top,2,4,8,0.9381
2,top,2,4,9,0.9552
2,top,2,4,10,0.9677
2,top,2,5,-10,0.0322
2,top,2,5,-9,0.0448
2,top,2,5,-8,0.0618
2,top,2,5,-7,0.0848
2,top,2,5,-6,0.1152
2,top,2,5,-5,0.1548
2,top,2,5,-4,0.2047
2,top,2,5,-3,0.2658
2,top,2,5,-2,0.3373
2,top,2,5,-1,0.4171
2,top,2,5,0,0.5015
2,top,2,5,1,0.5858
2,top,2,5,2,0.6654
2,top,2,5,3,0.7366
2,top,2,5,4,0.7972
2,top,2,5,5,0.8468
2,top,2,5,6,0.886
2,top,2,5,7,0.9162
2,top,2,5,8,0.9389
2,top,2,5,9,0.9558
2,top,2,5,10,0.9681
2,top,2,6,-10,0.0327
2,top,2,6,-9,0.0454
2,top,2,6,-8,0.0627
2,top,2,6,-7,0.0859
2,top,2,6,-6,0.1168
2,top,2,6,-5,0.1567
2,top,2,6,-4,0.2072
2,top,2,6,-3,0.2687
2,top,2,6,-2,0.3406
2,top,2,6,-1,0.4207
2,top,2,6,0,0.5052
2,top,2,6,1,0.5895
2,top,2,6,2,0.6687
2,top,2,6,3,0.7395
2,top,2,6,4,0.7996
2,top,2,6,5,0.8487
2,top,2,6,6,0.8875
2,top,2,6,7,0.9173
2,top,2,6,8,0.9397
2,top,2,6,9,0.9564
2,top,2,6,10,0.9686
2,top,2,7,-10,0.0331
2,top,2,7,-9,0.046
2,top,2,7,-8,0.0634
2,top,2,7,-7,0.087
2,top,2,7,-6,0.1181
2,top,2,7,-5,0.1585
2,top,2,7,-4,0.2093
2,top,2,7,-3,0.2713
2,top,2,7,-2,0.3436
2,top,2,7,-1,0.4239
2,top,2,7,0,0.5085
2,top,2,7,1,0.5926
2,top,2,7,2,0.6716
2,top,2,7,3,0.742
2,top,2,7,4,0.8017
2,top,2,7,5,0.8504
2,top,2,7,6,0.8888
2,top,2,7,7,0.9183
2,top,2,7,8,0.9405
2,top,2,7,9,0.9569
2,top,2,7,10,0.969
2,bottom,0,0,-10,0.0324
2,bottom,0,0,-9,0.045
2,bottom,0,0,-8,0.0622
2,bottom,0,0,-7,0.0852
2,bottom,0,0,-6,0.1158
2,bottom,0,0,-5,0.1555
2,bottom,0,0,-4,0.2057
2,bottom,0,0,-3,0.2669
2,bottom,0,0,-2,0.3386
2,bottom,0,0,-1,0.4185
2,bottom,0,0,0,0.503
2,bottom,0,0,1,0.5873
2,bottom,0,0,2,0.6667
2,bottom,0,0,3,0.7377
2,bottom,0,0,4,0.7982
2,bottom,0,0,5,0.8476
2,bottom,0,0,6,0.8866
2,bottom,0,0,7,0.9166
2,bottom,0,0,8,0.9392
2,bottom,0,0,9,0.956
2,bottom,0,0,10,0.9683
2,bottom,0,1,-10,0.0328
2,bottom,0,1,-9,0.0456
2,bottom,0,1,-8,0.0629
2,bottom,0,1,-7,0.0863
2,bottom,0,1,-6,0.1172
2,bottom,0,1,-5,0.1573
2,bottom,0,1,-4,0.2078
2,bottom,0,1,-3,0.2695
2,bottom,0,1,-2,0.3415
2,bottom,0,1,-1,0.4217
2,bottom,0,1,0,0.5062
2,bottom,0,1,1,0.5904
2,bottom,0,1,2,0.6696
2,bottom,0,1,3,0.7402
2,bottom,0,1,4,0.8003
2,bottom,0,1,5,0.8493
2,bottom,0,1,6,0.8879
2,bottom,0,1,7,0.9176
2,bottom,0,1,8,0.94
2,bottom,0,1,9,0.9566
2,bottom,0,1,10,0.9687
2,bottom,0,2,-10,0.0333
2,bottom,0,2,-9,0.0462
2,bottom,0,2,-8,0.0638
2,bottom,0,2,-7,0.0874
2,bottom,0,2,-6,0.1187
2,bottom,0,2,-5,0.1593
2,bottom,0,2,-4,0.2103
2,bottom,0,2,-3,0.2724
2,bottom,0,2,-2,0.3449
2,bottom,0,2,-1,0.4254
2,bottom,0,2,0,0.51
2,bottom,0,2,1,0.5941
2,bottom,0,2,2,0.6729
2,bottom,0,2,3,0.7431
2,bottom,0,2,4,0.8027
2,bottom,0,2,5,0.8512
2,bottom,0,2,6,0.8894
2,bottom,0,2,7,0.9187
2,bottom,0,2,8,0.9408
2,bottom,0,2,9,0.9572
2,bottom,0,2,10,0.9692
2,bottom,0,3,-10,0.0337
2,bottom,0,3,-9,0.0468
2,bottom,0,3,-8,0.0646
2,bottom,0,3,-7,0.0885
2,bottom,0,3,-6,0.1201
2,bottom,0,3,-5,0.161
2,bottom,0,3,-4,0.2125
2,bottom,0,3,-3,0.275
2,bottom,0,3,-2,0.3479
2,bottom,0,3,-1,0.4286
2,bottom,0,3,0,0.5132
2,bottom,0,3,1,0.5972
2,bottom,0,3,2,0.6758
2,bottom,0,3,3,0.7456
2,bottom,0,3,4,0.8047
2,bottom,0,3,5,0.8528
2,bottom,0,3,6,0.8907
2,bottom,0,3,7,0.9197
2,bottom,0,3,8,0.9415
2,bottom,0,3,9,0.9577
2,bottom,0,3,10,0.9695
2,bottom,0,4,-10,0.0337
2,bottom,0,4,-9,0.0468
2,bottom,0,4,-8,0.0646
2,bottom,0,4,-7,0.0885
2,bottom,0,4,-6,0.1201
2,bottom,0,4,-5,0.161
2,bottom,0,4,-4,0.2125
2,bottom,0,4,-3,0.275
2,bottom,0,4,-2,0.3479
2,bottom,0,4,-1,0.4286
2,bottom,0,4,0,0.5132
2,bottom,0,4,1,0.5972
2,bottom,0,4,2,0.6758
2,bottom,0,4,3,0.7456
2,bottom,0,4,4,0.8047
2,bottom,0,4,5,0.8528
2,bottom,0,4,6,0.8907
2,bottom,0,4,7,0.9197
2,bottom,0,4,8,0.9415
2,bottom,0,4,9,0.9577
2,bottom,0,4,10,0.9695
2,bottom,0,5,-10,0.0342
2,bottom,0,5,-9,0.0474
2,bottom,0,5,-8,0.0654
2,bottom,0,5,-7,0.0895
2,bottom,0,5,-6,0.1215
2,bottom,0,5,-5,0.1628
2,bottom,0,5,-4,0.2147
2,bottom,0,5,-3,0.2776
2,bottom,0,5,-2,0.3508
2,bottom,0,5,-1,0.4317
2,bottom,0,5,0,0.5165
2,bottom,0,5,1,0.6003
2,bottom,0,5,2,0.6786
2,bottom,0,5,3,0.7481
2,bottom,0,5,4,0.8067
2,bottom,0,5,5,0.8544
2,bottom,0,5,6,0.8919
2,bottom,0,5,7,0.9207
2,bottom,0,5,8,0.9422
2,bottom,0,5,9,0.9582
2,bottom,0,5,10,0.9699
2,bottom,0,6,-10,0.0347
2,bottom,0,6,-9,0.0481
2,bottom,0,6,-8,0.0663
2,bottom,0,6,-7,0.0908
2,bottom,0,6,-6,0.1231
2,bottom,0,6,-5,0.1648
2,bottom,0,6,-4,0.2172
2,bottom,0,6,-3,0.2806
2,bottom,0,6,-2,0.3542
2,bottom,0,6,-1,0.4354
2,bottom,0,6,0,0.5202
2,bottom,0,6,1,0.6039
2,bottom,0,6,2,0.6819
2,bottom,0,6,3,0.7509
2,bottom,0,6,4,0.8091
2,bottom,0,6,5,0.8563
2,bottom,0,6,6,0.8934
2,bottom,0,6,7,0.9217
2,bottom,0,6,8,0.9431
2,bottom,0,6,9,0.9588
2,bottom,0,6,10,0.9704
2,bottom,0,7,-10,0.0351
2,bottom,0,7,-9,0.0487
2,bottom,0,7,-8,0.0671
2,bottom,0,7,-7,0.0919
2,bottom,0,7,-6,0.1245
2,bottom,0,7,-5,0.1666
2,bottom,0,7,-4,0.2194
2,bottom,0,7,-3,0.2833
2,bottom,0,7,-2,0.3572
2,bottom,0,7,-1,0.4386
2,bottom,0,7,0,0.5235
2,bottom,0,7,1,0.607
2,bottom,0,7,2,0.6847
2,bottom,0,7,3,0.7533
2,bottom,0,7,4,0.8111
2,bottom,0,7,5,0.8579
2,bottom,0,7,6,0.8946
2,bottom,0,7,7,0.9227
2,bottom,0,7,8,0.9437
2,bottom,0,7,9,0.9593
2,bottom,0,7,10,0.9707
2,bottom,1,0,-10,0.0319
2,bottom,1,0,-9,0.0442
2,bottom,1,0,-8,0.0611
2,bottom,1,0,-7,0.0838
2,bottom,1,0,-6,0.114
2,bottom,1,0,-5,0.1532
2,bottom,1,0,-4,0.2028
2,bottom,1,0,-3,0.2634
2,bottom,1,0,-2,0.3346
2,bottom,1,0,-1,0.4142
2,bottom,1,0,0,0.4985
2,bottom,1,0,1,0.5829
2,bottom,1,0,2,0.6627
2,bottom,1,0,3,0.7342
2,bottom,1,0,4,0.7953
2,bottom,1,0,5,0.8452
2,bottom,1,0,6,0.8848
2,bottom,1,0,7,0.9152
2,bottom,1,0,8,0.9382
2,bottom,1,0,9,0.9552
2,bottom,1,0,10,0.9678
2,bottom,1,1,-10,0.0323
2,bottom,1,1,-9,0.0448
2,bottom,1,1,-8,0.0619
2,bottom,1,1,-7,0.0848
2,bottom,1,1,-6,0.1153
2,bottom,1,1,-5,0.1549
2,bottom,1,1,-4,0.2049
2,bottom,1,1,-3,0.266
2,bottom,1,1,-2,0.3375
2,bottom,1,1,-1,0.4173
2,bottom,1,1,0,0.5017
2,bottom,1,1,1,0.5861
2,bottom,1,1,2,0.6656
2,bottom,1,1,3,0.7368
2,bottom,1,1,4,0.7974
2,bottom,1,1,5,0.8469
2,bottom,1,1,6,0.8861
2,bottom,1,1,7,0.9162
2,bottom,1,1,8,0.9389
2,bottom,1,1,9,0.9558
